Page Views,Session Duration,Time on Page,Previous Visits,Visitor Type
3,1.4176538137613999,0.60269392787546,5,Human
6,15.942307952469601,4.16995274521173,2,Human
6,443.5745737683828,4.98101547500427,2,Human
6,521.669446185357,2.46861305417832,2,Human
32,22.0727897907792,2.80085966834689,2,Bot
27,184.8183161691708,2.12408636174842,0,Bot
3,3.3491226872016,2.31116495580562,2,Human
5,35.6176531911504,5.22632968031401,2,Human
7,83.396300231031,2.98503290993086,2,Human
3,559.8610318087403,3.85928909339966,5,Human
27,207.5314710622842,1.53062603808126,1,Bot
3,655.2038265582925,4.93872615306853,2,Human
20,673.0357478457247,2.1675792638547,0,Bot
3,75.5950512841896,4.60034927082949,2,Human
5,67.0123343288082,7.59021965813402,2,Human
32,101.4466910482806,2.52695785634266,1,Bot
31,232.3342861221756,1.86719683324242,1,Bot
4,144.26439357832018,2.45469927838289,4,Human
3,507.1178823714432,1.10680301445286,2,Human
29,11.8270155689352,3.6915448864469,1,Bot
7,305.5512627370554,1.18522248428652,2,Human
31,56.065248066081,1.50501551372953,1,Bot
8,100.2259034944506,7.62307399504438,2,Human
3,48.7636338203238,2.20271956494158,0,Human
6,238.5144238605264,4.13531316408631,0,Human
31,586.8785954457666,4.29006955625925,2,Bot
34,52.6921644627588,4.68193503845814,0,Bot
34,16.8320135532162,2.70202462143286,4,Bot
37,43.751774633712,1.9825101142474,1,Bot
1,146.693653125042,1.59847939461369,1,Human
6,170.913141117474,2.3200799856834,6,Human
0,321.99442781565784,3.38757194690596,2,Human
7,41.2539017681724,0.90690099216922,4,Human
0,109.881321872634,1.5183025212205,3,Human
4,76.5957765228042,6.37155982306776,1,Human
7,53.4080731063164,2.32673422701439,4,Human
5,96.8354225540718,1.68748062938077,1,Human
3,28.587195167942998,6.49603116131374,1,Human
8,3.699099830349,1.02366445570428,1,Human
5,13.394098104681,2.60513018634759,0,Human
5,70.872772973952,10.04452973409832,2,Human
8,138.3834421788228,0.36048158552797,1,Human
29,4.102982992554001,3.99050898240194,0,Bot
25,5.095407960126,4.12735943037759,0,Bot
34,169.3507990250946,10.02337634497467,2,Bot
4,826.5610123426098,11.02958590950105,0,Human
2,176.3180614676046,3.11098324957286,1,Human
30,32.545277847837596,1.84556215362867,0,Bot
26,16.197342861723,4.68204995728914,2,Bot
7,100.8564295560846,4.39862695861762,1,Human
1,38.5429001755884,3.4027446243455,1,Human
4,128.363522166585,2.42412964798564,1,Human
6,253.11932401121877,2.44319574338908,1,Human
32,243.12379466322182,11.25467909996562,1,Bot
4,108.048439145391,2.4415588985259,1,Human
27,60.536044222639795,5.26282865155888,3,Bot
8,118.0709841931002,4.58917490049903,5,Human
3,146.74631395481282,5.81922259906157,3,Human
30,66.1431960906492,1.99168966986815,1,Bot
1,168.8853648181296,3.72113408158325,3,Human
6,288.070898603526,4.49828181087677,1,Human
3,53.0426640696534,3.22061264055049,1,Human
3,303.7394686567434,4.80722853387539,5,Human
6,40.5497738179926,2.0844841078864,1,Human
7,167.4565719556266,3.43175195979282,0,Human
6,79.235245356129,4.71029677968767,1,Human
27,61.896595769076,1.59971159394037,1,Bot
5,69.1155699269718,5.39991475360568,2,Human
3,63.4617100044504,2.93063267729768,6,Human
30,32.7424999688304,1.82340310179627,1,Bot
3,58.5726105958518,2.3102080586046,1,Human
37,89.6877376750524,3.4286809144837,0,Bot
33,320.748660875901,2.493798675957,1,Bot
24,94.5020429030646,1.51533181240252,2,Bot
3,358.3825464226872,1.58645444196097,1,Human
6,41.3526876447312,4.635829517054,1,Human
8,107.4412012619904,5.31814685502145,4,Human
0,23.430586564038602,4.40338903896788,1,Human
3,578.6539034360502,0.91402105939451,5,Human
4,252.81958947327357,1.75726484021807,2,Human
10,30.441150810975,2.13425360745395,0,Human
2,121.3642780480098,1.56681227994906,0,Human
9,136.3637643681984,6.73280456554491,1,Human
2,867.452911133631,1.99258207667375,2,Human
4,34.0718352982902,8.78230127556389,2,Human
5,615.774002358573,3.17337452083756,0,Human
6,51.0988906485966,7.26522548134964,4,Human
33,379.3444112754402,1.81760292857888,1,Bot
32,17.6961260800668,4.22817947876678,3,Bot
7,401.939470544013,2.28619625812932,1,Human
6,204.27836557333322,6.55223233523332,1,Human
5,281.4827922930132,3.12607458182643,2,Human
5,215.007122183337,1.35989574701536,1,Human
2,275.5984974810756,5.58575882305617,3,Human
5,120.58230974433661,4.45174107361843,2,Human
5,64.3369927603446,0.66285419226263,2,Human
5,763.7156154793296,3.74582153469747,1,Human
33,110.1333204264948,2.74748263353719,2,Bot
4,60.978600161924994,3.58896433137168,0,Human
5,134.2385708688246,2.13844986445157,2,Human
7,48.078529563082796,2.30374167598114,6,Human
4,72.1820831189484,1.95355967923305,3,Human
2,44.752913498493,8.25715121352859,1,Human
29,147.5891260824942,2.74954421987935,1,Bot
4,49.3062477345672,4.61291365759301,1,Human
36,28.387307874003,7.2882811401333,0,Bot
6,797.1347786772948,7.59199309288919,1,Human
4,92.3466853085466,7.50577137207442,2,Human
7,108.90243541506061,14.63294927459158,2,Human
6,387.85853917959724,4.37277869501983,3,Human
6,11.9311763758788,1.93840072725373,5,Human
25,129.0644392401708,2.92389147771396,0,Bot
6,132.0179098227576,3.18280480976637,3,Human
27,69.6475433867844,2.21718851013462,1,Bot
4,68.92559414841,5.340906833707,2,Human
26,213.83875345669682,4.34903289697143,0,Bot
2,144.4331045244342,3.57184057459161,2,Human
5,289.99143541209537,2.34068162791132,3,Human
8,63.18212359522799,3.72750664988868,2,Human
6,110.7758930058636,1.89814662428474,3,Human
4,95.8890479703594,0.24651720485267,1,Human
4,142.0207461173316,0.32857069097677,2,Human
4,202.3871082659196,2.66244255974048,2,Human
22,153.9681134248632,2.5884709421522,0,Bot
5,161.160095255217,2.81213686720056,2,Human
8,156.4765803509316,6.73132838870574,2,Human
4,268.2753135609948,0.79193608996223,2,Human
32,69.4507849108002,1.40449164011159,2,Bot
4,35.9546396356302,4.24509885973159,3,Human
28,47.7340578398838,2.4114546871883,1,Bot
3,79.0563686138214,1.63469101069555,3,Human
35,91.5260525223444,1.93029909623869,0,Bot
8,49.794884739869396,1.90118532594019,2,Human
3,161.92951048878842,1.37532702954359,0,Human
3,4.493719226361,1.87624834849442,2,Human
6,35.5792793817372,0.8511485682334,1,Human
4,60.775069557849,3.10131443679398,2,Human
4,197.0700865231524,9.70128076969834,1,Human
31,162.90454856991838,2.20867679594068,0,Bot
6,236.057907653001,0.9724280171264,0,Human
1,84.6123747390516,1.32629923272053,0,Human
33,412.5186003404814,14.20468112071391,1,Bot
5,6.819103196823001,3.11088452101613,1,Human
6,295.8458931534678,1.17718751888682,0,Human
30,492.68365467380886,2.3458810952614,0,Bot
3,161.58257711843518,2.1891024313266,3,Human
7,69.621705251376,2.25388062686357,1,Human
2,67.446249643068,1.29541811843822,1,Human
4,128.94997020113462,9.97781543593337,2,Human
27,43.0180913804634,4.10155552083485,1,Bot
30,191.88752633412778,2.01092136274755,1,Bot
34,429.0889357089738,2.5647152160608,0,Bot
35,217.7108894535396,1.51443644375518,2,Bot
6,71.3352965544774,0.69839883572172,2,Human
3,81.8586109671288,4.5114888826507,0,Human
12,375.5794564641504,1.70108976851522,1,Human
28,53.5800314423418,3.38918299398668,1,Bot
7,6.3648012668922,1.64309410515756,3,Human
32,36.9537539464308,2.47595616991303,0,Bot
29,245.5240153218906,5.08675800373915,3,Bot
5,49.745757611750996,1.36905770881267,0,Human
27,203.1037425329664,3.70283506809586,1,Bot
4,58.475878039121994,1.57368288964575,2,Human
7,499.5911897437296,1.15802703399613,0,Human
3,33.5898683255532,2.50467004077861,1,Human
4,165.41754467965978,2.36454932305088,1,Human
28,330.26328653386923,3.17759724620756,0,Bot
5,13.9029159139992,7.98327193566763,2,Human
25,73.565294472804,2.10396226808193,0,Bot
5,93.072011857203,2.25047528385102,1,Human
31,44.1681705616536,0.84659617184453,0,Bot
26,26.1933060534774,3.81268264515199,1,Bot
31,528.615979605759,2.20292570095994,0,Bot
9,214.6504052409186,4.12812221895523,3,Human
2,427.0300971002436,2.48602447970842,1,Human
4,145.0965599387748,7.36013915664102,0,Human
3,50.7840606336882,6.2414953276962,1,Human
27,270.2460382542258,2.91037483381912,1,Bot
4,213.71933450375278,9.3973740587115,3,Human
2,115.4810229131232,6.27968124187091,3,Human
3,48.2016404352606,3.26884104428905,1,Human
1,140.7347900316276,3.43688640398758,3,Human
29,192.3635338613232,2.26927730212481,4,Bot
2,246.9731217454164,5.00104559200281,1,Human
6,136.7177629347312,0.56503529339885,3,Human
5,74.8224923205906,4.34228983277776,1,Human
7,201.41879675388842,1.20327860957396,2,Human
6,144.9115449779994,3.32203200036997,3,Human
29,123.37583957695739,3.64720182073772,3,Bot
5,25.3924407025086,0.72781044614115,4,Human
7,43.1941503312378,5.29198492019714,0,Human
33,21.596633210088,3.5343269143328,1,Bot
32,253.41484449059283,0.84690415394928,1,Bot
6,84.93138219910679,5.84436873514561,3,Human
22,7.4700037582818,4.69327881422095,1,Bot
4,75.5029347479466,2.35323791952656,5,Human
3,100.37810564456461,6.14187872240871,4,Human
28,115.2118699888164,2.36716400233146,0,Bot
4,376.980134456283,5.67267992645965,1,Human
38,87.5969512462224,1.61572064587581,2,Bot
38,165.79328333805898,4.71029658641849,1,Bot
1,52.1826813641652,5.90091089046307,0,Human
30,73.8979946509662,1.57141393519447,0,Bot
4,52.6262314728054,1.41838610208184,2,Human
31,84.5905936607436,1.40134528845688,1,Bot
4,29.184271911838803,15.27774418260028,2,Human
1,83.5021587688482,5.90731731957974,1,Human
26,27.5116601744508,1.88872117984691,2,Bot
24,43.338484806186,3.07731092580758,0,Bot
34,31.9436769221046,1.37951626575953,2,Bot
25,5.1079343299626,2.37835758116634,2,Bot
8,525.3861331138584,0.82273630656792,2,Human
21,414.88938357042656,2.20336490776506,2,Bot
6,699.2876651712072,3.51986449101135,3,Human
3,52.9582725690978,5.1869076403076,3,Human
2,287.23143049532223,2.01442847199557,4,Human
3,11.9504101479762,8.34328610690823,1,Human
1,554.3023516801914,5.41528197106993,2,Human
5,573.6308565638466,6.54069335819985,2,Human
33,5.1519909968256,2.80488880497074,2,Bot
8,109.9097621258676,3.67137665576249,1,Human
19,23.4384237148734,4.22237155590423,0,Bot
36,126.04762071895439,3.82878848655411,0,Bot
5,225.75060557387638,6.6389865770063,2,Human
27,65.625757193832,2.66821147527884,2,Bot
5,40.8768776336022,1.49900855703312,0,Human
7,180.4832178070044,2.2299854853365,3,Human
5,88.5098365449438,5.51750351380826,3,Human
28,13.5637060224564,1.84381941427173,0,Bot
6,217.9406686560468,0.54818312003027,0,Human
11,271.3571243320842,3.74079071890074,4,Human
7,35.687026392006004,7.29566948342234,0,Human
2,305.6574130602408,3.80826552575405,1,Human
6,483.62714737350484,2.72536132044009,4,Human
8,165.595547454348,3.22484110194152,1,Human
2,204.9155249373486,4.22318608670508,1,Human
6,283.42161211498683,1.31505251717593,1,Human
6,121.2441078465738,3.41823500021565,1,Human
4,147.1704923894724,2.62169668929822,3,Human
4,296.7279422826258,2.4711684276461,3,Human
37,14.6510312763378,4.59790275610199,1,Bot
21,16.8094711032414,2.16826166288543,0,Bot
1,99.56800305078,5.42036866017228,4,Human
26,23.9824281266568,7.38069552995947,0,Bot
28,81.33851310642599,1.25150434291193,0,Bot
27,155.64948625976223,3.3982703666424,0,Bot
40,125.11595116893001,3.00180875809191,0,Bot
8,137.8577677768356,4.6784007424833,1,Human
7,205.7392670261034,7.59399167777968,2,Human
30,205.15310575332057,3.47953986115667,1,Bot
20,223.07909888113798,2.63587252795242,3,Bot
28,155.34646248724619,3.68009546863592,1,Bot
9,67.8063287361036,4.90940758478211,0,Human
6,156.65882442233462,2.21408910760892,2,Human
31,158.49284190817622,2.05312828218417,0,Bot
3,443.0755666127664,4.75493776885159,0,Human
30,196.741519002894,5.3051964788905,2,Bot
37,114.6343602657552,0.99583794557503,0,Bot
6,83.708913671805,5.8890940025997,3,Human
2,19.2795964937586,10.73565576744636,4,Human
5,36.5437856463456,3.59243448615355,1,Human
32,71.43768726124439,6.9263870899768,1,Bot
6,261.98642548567557,3.78386304359559,1,Human
2,59.51961752328,1.68180478482734,0,Human
1,232.2392934975378,4.23345659430371,2,Human
21,7.717975655943,3.42654136307443,1,Bot
6,28.2467175543546,2.62145188518917,2,Human
6,26.1834392000442,1.42847371052006,2,Human
6,112.988833152384,2.84295357391444,2,Human
7,329.706752019996,4.63177279605199,3,Human
4,27.7319415383934,2.5192943555469,1,Human
7,85.51646161654081,7.54615983501994,3,Human
3,340.90372530418017,0.90441169321352,1,Human
32,163.131746739243,7.97005190671583,3,Bot
4,15.925922573056202,0.79635785914202,0,Human
6,28.125048257231402,1.42657808102513,3,Human
9,372.8623664351934,2.66139895932991,1,Human
9,84.11315117791021,7.80737981203843,3,Human
19,53.9743313458716,3.38148356900321,1,Bot
4,83.8355732305248,1.2476349169269,3,Human
29,232.3000492602924,8.10225845579417,2,Bot
2,250.2026725718676,1.16417183333731,0,Human
2,26.514031676367,6.57945244480187,1,Human
5,30.4594416873144,4.63424262572589,2,Human
4,319.57093199321275,6.73301706651166,4,Human
3,395.220714631578,2.89141393839157,3,Human
3,19.5323495563404,5.03887336834438,2,Human
8,80.0966896688472,0.48346479730289,5,Human
3,51.0442489909644,10.3450284273331,0,Human
4,38.8329097769922,0.35883797226674,2,Human
1,153.6653314460712,7.17553473078944,3,Human
25,307.2961738339362,1.34283328706209,1,Bot
6,579.4546151270016,3.10700765199359,3,Human
5,193.1041394686626,0.96339562170725,1,Human
1,768.0052712081556,0.85381045150251,2,Human
4,0.216780990117,0.10290826917592,2,Human
5,340.3700860639854,1.16145521581592,5,Human
1,206.701250481261,9.83142059827894,1,Human
27,93.172271855895,3.73538225754809,0,Bot
28,201.82185320120578,8.57176089288128,0,Bot
6,380.63542407413996,6.05521973136878,0,Human
3,100.6588364794488,4.80342949711786,2,Human
5,234.9044355710364,5.78698551918895,1,Human
31,31.123193482404602,2.68098508968744,0,Bot
8,312.150321649782,7.35247702775158,2,Human
3,97.8616304832234,7.05517305597608,2,Human
30,49.3182095766198,2.96065169161359,1,Bot
27,100.5286647081774,3.80680849728261,2,Bot
32,13.4009400718068,2.15463470720516,2,Bot
2,72.1695350744652,2.7626756014119,1,Human
6,21.7743408135024,2.36889613665853,3,Human
6,188.5789514325252,3.53039263918112,2,Human
5,89.36706423151139,3.74151640735898,3,Human
2,722.3087507196161,5.92960284156021,1,Human
29,51.2464513782546,4.44115479955794,4,Bot
3,273.3081265065396,3.93647285912419,1,Human
2,17.8597029288228,6.90666270530862,0,Human
4,346.34777358164337,4.11741666573778,3,Human
32,96.8391622515816,1.34737775445527,3,Bot
26,98.8516182140154,1.8878181112033,0,Bot
8,39.6231898382232,7.42561951063083,1,Human
6,372.9460295923278,10.02890317780829,2,Human
3,43.220452887342,0.59721095684669,2,Human
5,166.57988489988477,2.97316409488484,2,Human
39,207.4410210491928,3.23649607020865,0,Bot
4,35.109633806691,1.55923426127198,2,Human
26,347.21188648563304,5.16293621276956,0,Bot
28,211.8491860946592,3.45109947292662,0,Bot
7,162.078152263155,3.41478212590535,1,Human
5,48.294916657330795,10.92763108970088,0,Human
4,333.7773821514624,1.78147250884336,0,Human
4,163.436869340622,3.9813816412456,1,Human
4,1217.430958050891,1.25601252581092,1,Human
6,275.531729760573,3.37549827562105,4,Human
3,259.94862934650604,8.41702519080721,1,Human
2,372.6079284633828,2.50664716061462,0,Human
3,205.9636861391004,1.0196030970651,1,Human
4,211.3482564596766,3.02681628126954,1,Human
9,684.7602301426493,12.68274633514804,0,Human
34,15.597475142568001,3.28884704479001,1,Bot
29,77.23850035623539,2.49329910112086,2,Bot
4,873.0021153389117,2.96217148119852,2,Human
4,59.2293036875358,5.74986546356641,1,Human
7,195.4768147259166,1.61545729365241,2,Human
0,70.368759356187,2.59976934363045,2,Human
5,21.436333821657,9.3237006478899,1,Human
30,395.9944007972532,2.4205386027351,0,Bot
40,464.1890899913868,4.5991656297295,0,Bot
3,36.9555521976762,1.95126845788963,1,Human
28,70.7204790671946,5.02731171447198,0,Bot
25,87.67896503870641,3.7806953021923,1,Bot
2,166.427066065482,2.97365278728162,3,Human
7,62.085828862161,3.24951118492725,3,Human
6,623.3315398858164,3.09096869805558,2,Human
29,54.9755378948076,0.9927080492312,0,Bot
5,15.46964700711,9.05531257181476,0,Human
4,684.025012640334,5.55354899268497,3,Human
33,68.42576278597619,2.70845044048085,0,Bot
7,95.572757129157,4.33039596184338,2,Human
28,55.6422780656754,3.16734007171469,0,Bot
8,16.8275826704562,0.74305137372625,4,Human
8,72.5406332074416,3.09604527345771,1,Human
4,128.0368076974506,8.43677391045593,1,Human
30,34.6766142673644,1.70432318163057,1,Bot
1,159.9592068732414,4.12867103121569,4,Human
5,100.3003107135726,3.84282903644097,4,Human
31,148.6454331974478,3.31102702753381,0,Bot
40,126.3128801176872,4.9993301646155,0,Bot
3,427.7554479672468,2.14894417822247,2,Human
10,258.628470816576,4.24269329877683,1,Human
33,12.387877930395,1.45211983449682,0,Bot
6,38.893774324047,4.68751127081028,5,Human
7,339.0076710328248,1.90720771430129,1,Human
1,163.47076986770938,1.32420563565855,2,Human
6,73.447592817771,3.82613946035494,3,Human
6,80.4380565888858,6.853153621323,4,Human
25,90.6798753223764,3.70397139482742,1,Bot
33,114.60984919438499,2.65143085163789,1,Bot
5,88.2841379008896,0.47431604176455,3,Human
30,109.42365365505121,1.57220790620142,2,Bot
38,395.383556616951,5.09733188187548,0,Bot
2,19.955449453549797,2.06291099924073,3,Human
5,132.5916360544458,5.02023673872138,2,Human
8,142.6297345656456,3.28039221398827,0,Human
1,258.906930929445,2.77716518802042,0,Human
5,20.4019534773528,3.71491663981843,3,Human
6,232.8745577377974,2.21621570605475,4,Human
2,47.1443273447388,2.68237242162314,1,Human
29,324.57067252851783,3.42244735603412,1,Bot
5,13.8721477516308,9.03133693662375,1,Human
0,119.5344460371564,3.30022784798393,3,Human
26,74.2711121807136,2.13989818133687,4,Bot
7,64.6595868600228,2.68380053490215,1,Human
26,15.1133357383242,1.89746034387849,1,Bot
9,37.7817917145132,6.02977095486877,1,Human
3,122.5478248840446,3.89998931733542,3,Human
34,248.02876095213182,1.79458665239505,1,Bot
27,59.528508763617,2.69433595071817,2,Bot
3,366.4923872485962,5.36027215970361,2,Human
4,54.3956686456998,2.1991246766446,5,Human
6,380.428946721513,0.96870408920666,5,Human
8,461.9229404500638,2.462810220297,2,Human
7,227.6634333744546,8.43242323964634,1,Human
25,61.162335949744204,1.66230614296522,1,Bot
7,199.70315908662963,3.00154094484627,0,Human
2,178.4119511196036,1.95434161473224,3,Human
8,105.2923646746134,8.33445877139806,4,Human
5,195.2038820190468,0.91473187835171,2,Human
2,256.8788127760698,1.07795484493246,4,Human
3,98.217838307319,4.16534244379257,1,Human
11,315.03281056041,5.27681281284006,2,Human
27,19.268598160370402,3.85370308443293,2,Bot
4,34.235431654349995,4.81350062364217,0,Human
24,246.484266840288,6.71754394124796,1,Bot
5,317.41145463536884,0.19079847262497,0,Human
1,23.805514143455998,5.41954137715984,2,Human
26,16.9278755643192,2.14534887347152,0,Bot
6,106.9218743445756,1.98798351439194,0,Human
6,176.2306005293064,4.99103743952059,2,Human
27,64.9049072435274,2.99023395766858,2,Bot
10,66.3800433209592,0.84672807988569,2,Human
23,19.6784236465722,4.06347120640442,2,Bot
6,235.7301156425892,1.20818533529553,3,Human
2,109.5462405560532,7.92109147037234,2,Human
2,116.29052706473999,5.73596072881495,0,Human
6,552.5743274301019,1.88123025392827,3,Human
6,2.4789693511362,2.34219824806301,0,Human
27,160.5043251618792,4.8941534245994,1,Bot
3,699.0228916067869,6.02522413877993,1,Human
5,19.280077452696,2.51274280565793,1,Human
30,445.6308362552502,2.88820954879928,1,Bot
6,338.6378290456434,4.46872198175552,3,Human
7,62.340286755673205,3.70219041326671,1,Human
1,35.437370580073804,2.92779464214781,0,Human
7,199.66046489525462,10.7554423572601,3,Human
2,33.194390712855,1.89110275774084,4,Human
26,24.124452477462597,1.02296429898072,1,Bot
5,283.5010469854218,1.7404798561088,6,Human
3,41.209590881334,0.93307288900009,2,Human
32,35.571233710038,2.67436634892319,1,Bot
2,155.59409652555962,3.01657931719547,5,Human
5,383.8611406641342,9.24603130389294,2,Human
35,23.0611570145496,2.72806555786352,2,Bot
6,119.2163892645132,2.99246616292001,0,Human
31,302.1788455821174,3.0314938954335,0,Bot
6,183.24794441964718,13.68943989002206,1,Human
27,60.4958635106136,2.90621050725715,0,Bot
8,324.7214950704954,5.39305339019379,2,Human
2,46.3751492406672,2.63290676350348,3,Human
40,187.2951232277112,6.61197654062276,0,Bot
5,125.9477211893592,1.83386373918384,1,Human
2,79.2568528925124,8.60125018106802,1,Human
4,164.4784452607626,1.83833226092853,3,Human
4,108.8761638358458,8.67468038185414,2,Human
6,664.7334890097378,5.14833925660167,1,Human
38,21.6122161380906,3.22298040262721,2,Bot
38,73.819459310031,3.73213913733734,1,Bot
33,67.98129492099,3.77990403487145,1,Bot
3,44.6654308567236,2.71870415604617,2,Human
3,84.81947839021079,7.97518022443792,4,Human
36,15.5290087228812,4.05872933050652,0,Bot
25,47.0915029131828,2.97206771359981,1,Bot
36,254.51073797876882,3.62124196668384,1,Bot
4,214.0207339384392,7.86257709015555,1,Human
1,53.3298108619836,1.93439625635217,5,Human
6,837.5153074435128,6.62408320785919,1,Human
23,133.9894900685442,2.37728019801977,1,Bot
2,239.7145361136804,2.70520583999751,1,Human
32,79.2922045592166,11.92267808691857,0,Bot
6,372.39247919406483,9.08179979702127,1,Human
4,13.8617551186656,2.76713067510245,2,Human
6,30.0482251492122,12.14598648556598,4,Human
31,113.0623215500214,8.12438444923876,2,Bot
7,28.890076391767202,3.55098215262518,0,Human
30,188.92001318609698,2.19410374150151,1,Bot
32,174.3253229696856,1.37191956705138,2,Bot
26,81.7966264901838,1.7902411597663,1,Bot
35,86.25389775462601,4.10180760365159,1,Bot
4,624.4633390780608,3.23027839358646,0,Human
7,13.5826326892734,6.68899732327589,1,Human
5,54.4021791325944,14.68715847672202,0,Human
3,23.5991567772852,5.03758387095239,2,Human
11,29.1331444181934,6.83053860662486,1,Human
6,273.3419995737384,2.26183478673203,2,Human
30,98.63789854636559,4.32558607905898,1,Bot
32,22.0158324156912,3.00964888836641,1,Bot
1,76.0247650621008,1.75077866058607,2,Human
5,51.5185794665922,1.75540044492271,1,Human
5,90.0613954095912,7.95313173100064,3,Human
3,531.8852750293332,2.01474329178323,2,Human
2,42.778651939241406,3.31559838685447,4,Human
28,493.8357693188346,2.5653201185946,2,Bot
4,10.276158225318,2.16966939722742,0,Human
5,56.35157175447,2.06542488986969,0,Human
5,17.9339386389696,1.50945296832146,1,Human
10,301.2221670484986,6.47639636732418,4,Human
28,893.0067491645285,2.22728118400735,1,Bot
22,325.9450384651194,3.2222627689875,1,Bot
35,99.1457112172752,3.06201095931714,1,Bot
6,174.4302018549186,4.14595049638889,3,Human
5,181.3905181241424,4.01359672935828,0,Human
8,114.703362709008,2.06407975924195,3,Human
5,72.4608969966708,3.11623338163925,0,Human
34,13.525568253923401,1.907409689758,2,Bot
3,173.240415030369,6.17266547743667,0,Human
34,16.4901748963902,1.45744496781947,1,Bot
5,171.092387880378,2.97977699766676,3,Human
10,201.9981228069198,4.84459568862065,3,Human
25,92.0999311231734,1.82474016465001,0,Bot
2,311.7177892617804,2.88998002366816,2,Human
9,181.138444855644,4.15022352434444,1,Human
3,163.202795333811,2.40263713069596,4,Human
3,156.225705117516,1.22875481318911,5,Human
4,46.1099352438048,5.68213790849329,3,Human
6,409.63940156866323,3.64156668422866,0,Human
5,180.8179243082646,1.76570967384938,3,Human
6,380.2459138273524,4.51579375294146,2,Human
5,61.9028093387262,8.58399840338163,2,Human
31,41.474336150196,4.09451094908854,1,Bot
5,129.177488583258,1.91728631839359,0,Human
30,134.2942091198376,7.98676674980523,2,Bot
6,98.6742890746554,12.07878624474201,2,Human
31,16.3964802274686,3.15674185232023,1,Bot
5,141.1458273856506,1.98824141026372,1,Human
4,218.730923035866,4.18011023251498,1,Human
6,31.006703711973604,8.96751564251807,0,Human
5,411.30575743759675,1.56601603026042,1,Human
34,24.5966851300788,5.86703999248212,2,Bot
33,110.150366919972,4.52123096869797,1,Bot
34,204.3083736835014,1.79306515872159,0,Bot
30,105.6397216363104,3.97121468000706,0,Bot
3,802.0580454463422,1.54185559777697,3,Human
3,140.1787908616638,1.68171663246503,0,Human
3,261.0527933261016,3.35527599726368,3,Human
28,12.073225351536,2.24169653268595,0,Bot
2,329.4427162596486,4.96293605077624,3,Human
3,73.12112926732681,3.0114213308062,1,Human
7,121.772337968484,8.2864522669113,0,Human
37,58.108460434189794,2.0974709178471,0,Bot
31,40.4090133454824,4.25470954975954,3,Bot
4,10.369481107374,1.77054999809534,2,Human
5,452.3491649056056,6.1896557774902,0,Human
5,27.2158463316144,0.32719856065256,1,Human
31,128.3260731757152,4.93840139906603,2,Bot
27,128.220706889766,4.19118334987284,2,Bot
2,68.61245726391179,6.61943104150579,3,Human
4,44.7078869651706,15.10229463132921,2,Human
38,170.95347043165918,4.50512159601399,0,Bot
31,115.9492476178104,4.31095812455956,0,Bot
21,66.50922952888979,3.59435317424948,0,Bot
25,97.9146613161576,2.54543879783689,1,Bot
29,117.050574923949,1.65168152128837,1,Bot
4,18.9174998657274,1.81937205290766,3,Human
7,190.935377096352,6.14385131723359,2,Human
2,376.2571273086678,1.8608508042629,2,Human
6,220.7772257547156,3.50157500417607,1,Human
5,332.3683354086354,2.55647847361518,4,Human
6,160.1682304937256,2.26065897364644,2,Human
4,124.70251666081862,3.8998377544268,1,Human
5,432.4838205705372,1.53793902160331,1,Human
27,74.4535487602662,1.5065217821932,2,Bot
30,38.1974090649654,1.55924556032956,2,Bot
25,74.288942239965,6.18954701329853,1,Bot
36,57.4418467737096,4.07490195253156,1,Bot
3,43.7852459470692,4.3274568445474,1,Human
3,107.5091273344956,3.74583620418052,1,Human
4,148.2312086292534,0.99878282537148,2,Human
5,80.79502274817,11.77041037374228,2,Human
2,85.511541899394,3.5982847945226,3,Human
6,90.7350412168134,3.26460665614024,3,Human
8,105.16331306106359,0.92519900531412,2,Human
4,9.2731784276808,3.8612780597711,4,Human
6,76.27064719102741,7.34750376648755,6,Human
7,656.5276981771674,4.91035143700263,3,Human
7,200.7351156949344,11.50898231648633,1,Human
27,129.5640492040218,5.07631750194002,3,Bot
11,153.916457346255,4.48782056729899,5,Human
40,132.16755806067658,3.137425720058,0,Bot
6,79.690661366328,1.84432529833492,0,Human
35,200.410744061265,2.99161770409651,0,Bot
10,182.5973545664088,4.44316026273393,0,Human
6,364.2578952545418,1.12447764226494,2,Human
7,87.71840960163479,5.56052321413445,1,Human
5,21.670612541229,1.71555263561515,0,Human
3,67.7003508274596,4.34836304785498,1,Human
3,17.539568244061797,3.65921231502791,3,Human
24,38.2711447716042,3.81803833178566,0,Bot
27,247.3735719738714,4.22186420428771,0,Bot
5,163.2442580048946,3.06619048159554,2,Human
7,287.45297331660544,5.45285702365282,2,Human
31,80.0201164319058,3.24962785836447,2,Bot
4,267.4104849575754,5.62657812632633,1,Human
5,57.6800578785432,1.55093547940806,3,Human
2,19.0529979498234,3.49377565176194,2,Human
5,165.5488183891986,1.85343980425388,3,Human
2,205.95211959472562,2.8685813601058,0,Human
33,42.381462000194404,1.71660768762457,3,Bot
22,117.24778183460761,4.03303565045621,1,Bot
8,26.457717296086802,0.12667862517379,0,Human
4,48.111061666818,3.39288686823842,3,Human
29,35.2265668662168,2.70657114392108,1,Bot
26,4.7020940092506,3.56958924031781,0,Bot
32,45.6030733268142,7.13398360233405,1,Bot
